contentsid,title,address,lat,lng,tag,alltag,introduction
CNTS_200000000012867,한라산이 빚은 절경 <5.16도로 여행지>,,,,"부모,커플,혼자,친구,아이,휴식/힐링,테마공원,체험관광,드라이브,사계절,휴식/치유","부모,커플,혼자,친구,아이,휴식/힐링,테마공원,체험관광,드라이브,사계절,휴식/치유","한라산을 가로지르며 제주시와 서귀포시를 잇는 516도로는 굽이지고 습한 도로가 많아 계절별 운행이 까다로운 곳이다. 하지만 제주마방목지, 숲터널, 성판악 코스 등의 다채로운 볼거리를 품고 있어 많은 관광객이 찾는 드라이브 코스가 되었다. 한라산 중산간에 위치한 선덕사는 장엄하게 우뚝 솟아오른 미륵불과 석탑, 5.16도로의 끝자락에 위치한 상효원에서는 사계절 내내 아름드리 꽃을 피운 정원을 만나볼 수 있다."
CNTS_000000000021512,평대리불턱,제주특별자치도 제주시 구좌읍 평대리 515-67,33.532413,126.84636,"문화유적지,역사유적,어트랙션","문화유적지,역사유적,어트랙션",평대리 도께동산 해녀불턱
CNTS_000000000022560,게스트하우스7,제주특별자치도 제주시 용담2동 2678-2 2층,33.50892,126.5112,"안전인증숙소,숙소,게스트하우스,공공와이파이존,온돌방,수상레저,독채,계곡","안전인증숙소,숙소,게스트하우스,공공와이파이존,온돌방,수상레저,독채,계곡,현금결제,카드결제,화장실,무료 WIFI,음료대,동반불가능,전체금연",제주 공항 근처 깨끗한 호텔형 게스트하우스
CNTS_200000000013792,섬의 여유와 취향으로 나를 채워보는 <슬로우 마을 여행>,,,,"제주청년크리에이터, 도민추천여행, 도보여행, 뚜벅이여행, 제주여행코스, 제주도혼자여행, 제주버스여행, 제주도동쪽코스, 구좌가볼만한곳, 제주올레길, 제주와인바, 비밀의해변, 비수기애호가","제주청년크리에이터, 도민추천여행, 도보여행, 뚜벅이여행, 제주여행코스, 제주도혼자여행, 제주버스여행, 제주도동쪽코스, 구좌가볼만한곳, 제주올레길, 제주와인바, 비밀의해변, 비수기애호가","쳇바퀴처럼 매일 똑같이 반복되는 일상. 그 안에서 일상력(소소한 도전으로 일상을 가꾸는 힘)이라는 것을 회복하기 위해 끊임없이 도전하고 자신을 키워보지만 이 마저 치열한 삶의 연속처럼 느껴진다. 치열했던 나의 일상에서 멀어져 자신을 챙겨주는 시간을 가져보는 건 어떠한가. 소박해 보이는 제주 한동리 마을에 숨겨진 다양한 여유의 방법과 취향에 스며든다면, 잊고 있던 자신이 발견할 것이다.  "
CNTS_300000000013886,누리프렌즈카페인제주,제주특별자치도 제주시 애월읍 유수암리 965,33.42978770000001,126.4088497,"제주카페, 애월카페, 제주아이랑가볼만한곳, 제주빵지순례, 제주포토존 제주빵집, 애월빵집, 애월데이트, 도민할인, 애월맛집, 제주굿즈샵, 제주가볼만한곳, 제주핫플레이스, 애월핫플레이스, 제주캐릭터, 제주포토스팟, 캐릭터카페","제주카페, 애월카페, 제주아이랑가볼만한곳, 제주빵지순례, 제주포토존 제주빵집, 애월빵집, 애월데이트, 도민할인, 애월맛집, 제주굿즈샵, 제주가볼만한곳, 제주핫플레이스, 애월핫플레이스, 제주캐릭터, 제주포토스팟, 캐릭터카페,현금결제,카드결제,공용주차장,화장실,유도 및 안내시설,임산부 휴게시설,카드결제,현금결제","인기 캐릭터 굿즈와 포토존, 인형뽑기·가챠머신 등 체험형 콘텐츠, 전문 셰프가 매일 직접 구워내는 베이커리와 커피를 즐길 수 있는 복합문화공간"
CNTS_200000000012649,스시도모다찌 칠성점,제주특별자치도 제주시 일도일동 1465-4,33.5134667,126.5258614,"구제주,동문시장,초밥,음식,식당,스시,참다랑어,참다랑어뱃살,연어초밥,광어초밥,아부리초밥,참치초밥,장어초밥,새우초밥,간장새우초밥,생연어초밥,초소라초밥,유부초밥,계란초밥,데마끼,관자초밥,황새치뱃살,새우장,전복초밥,도미뱃살데리야끼,성게알초밥,연어알초밥,회,사시미,튀김,왕새우튀김,모둠튀김,참치덮밥,연어덮밥,장어덮밥,소바,우동,새우튀김우동,소고기우동","구제주,동문시장,초밥,음식,식당,스시,참다랑어,참다랑어뱃살,연어초밥,광어초밥,아부리초밥,참치초밥,장어초밥,새우초밥,간장새우초밥,생연어초밥,초소라초밥,유부초밥,계란초밥,데마끼,관자초밥,황새치뱃살,새우장,전복초밥,도미뱃살데리야끼,성게알초밥,연어알초밥,회,사시미,튀김,왕새우튀김,모둠튀김,참치덮밥,연어덮밥,장어덮밥,소바,우동,새우튀김우동,소고기우동,화장실,무료 WIFI,초밥, 모듬초밥",제주동문시장과 근접해 있는 스시도모다찌 칠성점은 가성비 좋은 초밥 맛집으로 주문과 동시에 그 자리에서 바로 만든 초밥을 먹을 수 있다.
CNTS_200000000014007,"한국 속 해외, <탐라국에서 즐기는 세계 일주>",,,,"제주청년크리에이터, 여행작가, 도민작가, 도민추천여행, 도보여행, 이국적인제주, 제주에서해외여행","제주청년크리에이터, 여행작가, 도민작가, 도민추천여행, 도보여행, 이국적인제주, 제주에서해외여행","코로나19 방역수칙이 완화됐음을 체감하는 건 뜻밖에도 일상생활이 아니라, 인스타그램을 통해서다. 어느 순간 하나둘 올라오는 공항에서의 여권 인증 사진. 코시국에 모두들 한마음처럼 “아 해외여행 가고 싶다” 외치더니 이제 시작인가 보다. 하지만, 해외여행을 못 갔던 게 꼭 코로나 때문만은 아닌, 지금도 여전히 가고 싶다는 생각만 하는 이들은 더 이상 망설이지 말자. 우리에겐 단 1시간의 비행만으로 동남아부터 미국, 유럽까지 한 번에 여행할 수 있는 제주가 있으니!
‘비행기 탑승을 환영합니다. 우리 비행기 곧 탐라국에 착륙합니다. 즐거운 여행 되십시오.’"
CNTS_200000000012233,월정에비뉴,제주특별자치도 제주시 구좌읍 월정리 33-12,33.5545847,126.7982658,"휴식/힐링,액티비티,숙소,수영장,공공와이파이존,레저/체험,무장애관광","휴식/힐링,액티비티,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,유도 및 안내시설,경보 및 피난시설,카드결제,현금결제,,영어,중국어,일본어,,단독접근가능,장애인 화장실,승강기,장애인 전용 주차장,어려움,없음,동반불가능,유료제공,흡연구역제공,식음료장,세미나실,풀장,스파,연회장,인터넷,바베큐장,비즈니스시설,,유아침대,유아욕조,유아의자,탁아서비스,,없음,운행안함","에메랄드 빛깔이 아름다운 월정리 해변 앞, 오션뷰와 넓은 인피니티풀을 갖추고 있는 풀빌라와 전문 강사들로 구성된 서핑클럽, 누구나 즐길 수 있는 비치 펍과 레스토랑, 워크샵을 위한"
CNTS_300000000015763,광어다,제주특별자치도 서귀포시 표선면 세화리 181,33.3041789,126.8091687,"표선, 광어회, 물회, 탕수, 초밥, 미역국, 회덮밥, 회국수","표선, 광어회, 물회, 탕수, 초밥, 미역국, 회덮밥, 회국수,광어탕수어",직접 기르는 광어로 만든 요리
CNTS_300000000012869,원담,제주특별자치도 제주시 이도일동 1260-11,33.5021563,126.5287933,"제주 시청, 고등어회","제주 시청, 고등어회,고등어회",차원이 다른 고등어 회의 진수를 보여주는 곳
CNTS_000000000018101,그라벨호텔,제주특별자치도 제주시 외도일동 401-8,33.492319,126.4284746,"호텔,숙소,4성급호텔,수영장,자연경관,해변,음식,공공와이파이존,주차장,관광호텔,무장애관광","호텔,숙소,4성급호텔,수영장,자연경관,해변,음식,공공와이파이존,주차장,관광호텔,무장애관광,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,유도 및 안내시설,경보 및 피난시설,엘리베이터,단차없음,청각장애인 접근성,시각장애인 접근성,장애인 전용 리프트,장애인 화장실,승강기,장애인 전용 객실,쉬움",조약돌에 부딪히는 파도소리가 들려오는 여류롭고 평화로운 곳
CONT_000000000500893,바당정원펜션,제주특별자치도 제주시 한경면 판포리 1790,33.366011,126.2065075,"펜션,휴양펜션,독채,가족,바비큐,단체여행객,해수욕장,해변,수상레저,협재해수욕장,온돌방,무장애관광,안전인증민박","펜션,휴양펜션,독채,가족,바비큐,단체여행객,해수욕장,해변,수상레저,협재해수욕장,온돌방,무장애관광,안전인증민박,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,유도 및 안내시설,경보 및 피난시설,단차없음,아주 어려움","제주바다가 한눈에 펼쳐진 공간, 2층독채형"
CNTS_000000000019394,한라하이츠펜션,제주특별자치도 서귀포시 서호동 514,33.2686727,126.5182746,"휴식,숙소,휴양펜션,펜션,독채,단체여행객,바비큐,온돌방,수영장,공공와이파이존,자연경관","휴식,숙소,휴양펜션,펜션,독채,단체여행객,바비큐,온돌방,수영장,공공와이파이존,자연경관,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,유도 및 안내시설,경보 및 피난시설,아주 어려움",펜션 주위로 난 올레 7-1코스와 서귀포 바다를 한 눈에 즐길 수 있는 곳
CNTS_200000000013647,"알고 보면 어렵지 않은 Vegan, Begin <제주 비건 여행>",,,,"제주비건여행,비건식당,비건카페,vegan,비건체험,비건","제주비건여행, 비건식당, 비건카페, vegan, 비건체험","제주 여행을 즐기는 사람들의 가장 중요한 포인트는 맛집 탐방이 아닐까. 해산물부터 육류까지 다양하고 놀라운 맛으로 가득한 제주! 하지만 최근 비건에 대한 관심도가 꾸준히 높아지며 누군가는 신념을 위해, 누군가는 어쩔 수 없는 체질상의 이유로 비건을 시작한다고 한다. 즐거운 제주 여행을 비건 때문에 고민하게 만들 수는 없는 법! 고민 없이 비건으로 맛있는 음식부터 디저트를 즐기는 방법, 지금 소개하는 비건 로드를 따라가 보자."
CNTS_200000000014918,바당길,제주특별자치도 제주시 한림읍 한림리 1475-10,33.4097631,126.258533,"한림, 보말칼국수, 전복뚝배기, 칼국수, 보말죽, 전복죽","한림, 보말칼국수, 전복뚝배기, 칼국수, 보말죽, 전복죽,전복뚝배기, 톳칼국수, 보말칼국수",오독오독한 톳과 보말을 넣은 칼국수집
CNTS_300000000016154,뒤뜰에한우 신제주연동점,제주특별자치도 제주시 연동 302-3 뒤뜰에 한우,33.4880672,126.4961045,"한우, 숙성한우, 와인, 공항맛집","한우, 숙성한우, 와인, 공항맛집,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,카드결제,현금결제,,영어,중국어,,,어린이 출입가능,유아의자,,가능,없음",제주공항근처 10분거리에 위치한 제주 숙성한우 맛집 뒤뜰에한우
CNTS_000000000021101,연대포구,제주특별자치도 제주시 외도2동,33.49362,126.43473,"포구,부모,아이,친구,문화유적지,해변,역사유적,어린이","포구,부모,아이,친구,문화유적지,해변,아주 어려움",연대마을에 있는 한적한 포구
CNTS_200000000007139,마틸다,제주특별자치도 제주시 애월읍 고내리 841,33.4656309,126.3342881,"칵테일,맥주,커피,음식,진토닉칵테일,와인,아메리카노,에이드,술,깔루아밀크,블랙러시안,모히또,위스키,앱솔루트보드카,카페라떼,딸기라떼,라떼,레몬에이드,자몽에이드,체리에이드,과일,한치구이,쥐포구이","바, LP, 칵테일, 혼술,공용주차장,화장실,무료 WIFI,와인, 맥주, 칵테일,어린이 출입불가,불가능","애월에 위치한 마틸다는 이곳에 방문하는 이들의 취향에 맞게 신청곡을 틀어주며, 술 한잔 기울일 수 있는 감성 돋는 LP 바이다. "
CNTS_000000000022857,영남동,제주특별자치도 서귀포시 영남동 224 일대,33.288883,126.496925,"4.3,문화유적지,문화관광,제주4.3,역사유적,어트랙션","4.3,문화유적지",4·3 때 토벌대의 초토화작전으로 사라져버린 중산간 마을.
CNTS_200000000015288,JSW SPRING BREEZE CONCERT,제주특별자치도 서귀포시 안덕면 서광리 산 35-16,33.2946472,126.3145575,"축제,행사,공연,문화관광","축제,행사,공연,문화관광",제주신화월드가 3월 18일부터 6회에 걸쳐 주말 무료 콘서트
CNTS_200000000015127,유키효잡화점,제주특별자치도 제주시 구좌읍 월정리 437,33.555975,126.7928634,"구좌읍, 월정리, 소품샵, 잡화, 의류","구좌읍, 월정리, 소품샵, 잡화, 의류",온 가족이 함께 만드는 월정리 잡화점
CNTS_200000000014859,피플카페,제주특별자치도 제주시 조천읍 신촌리 2405-8,33.5379413,126.6138329,"조천, 신촌리, 커피, 디저트, 병맥주, 생맥주","조천, 신촌리, 커피, 디저트, 병맥주, 생맥주,숏크림라떼",탁트인 오션뷰가 매력적인 카페
CNTS_200000000015074,테리베리스,제주특별자치도 제주시 애월읍 고내리 473,33.4685815,126.34033,"애월, 소품샵, 뜨개샵, 잡화, 핸드메이드소품,테리베리스, 제주소품샵, 애월소품샵, 제주선물가게, 애월선물가게","애월, 소품샵, 뜨개샵, 잡화, 핸드메이드소품,테리베리스, 제주소품샵, 애월소품샵, 제주선물가게, 애월선물가게",손수 뜨개질한 소품들이 있는 가게
CNTS_000000000022118,중문미로공원,제주특별자치도 서귀포시 상예동 3600,33.2631,126.38159,"테마공원,아이,가을,체험,어린이,어트랙션","테마공원,아이,가을,체험,어린이,어트랙션,공용주차장,화장실",중문미로파크는 중문에 위치한 미로테마파크입니다.
CONT_000000000501237,명문가시리식당,제주특별자치도 서귀포시 표선면 가시리 1893-1,33.35289,126.77083,"흑돼지,몸국,고기국수,보말국,두루치기,음식","흑돼지,몸국,고기국수,보말국,두루치기,음식,공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움,착한가격 업소",몸국이 인기인 한식당전문점 명문가시리식당
CNTS_200000000008040,수풀,제주특별자치도 제주시 한림읍 대림리 1803-6 2층,33.4178654,126.2667152,"쇼핑,소품,핸드메이드,관광기념품,상점/상가","쇼핑,소품,핸드메이드","핸드메이드 소품들을 판매하고 있는 아기자기한 소품 숍
"
CNTS_300000000013332,우리의 청춘은 이제부터 시작이다-① 일렁이는 자연에 녹아드는 제주시내· 조천으로 떠나볼까?!?,,,,#액티브시니어 #제주관광 #제주여행 #비짓제주 #제주시내 #조천 ,#액티브시니어 #제주관광 #제주여행 #비짓제주 #제주시내 #조천 , 쉴 줄 알고 쓸 줄 아는 명랑어른 (명랑 유쾌하게 삶을 가꿀줄 아는 어른)들을 위한 제주 여행을 소개한다. 공항에서부터 공기가 다르다! 시원한 공기 마시며 자유를 만끽하고 싶다면 도심속 자연을 경험할 수 있는 제주시내와 조천읍으로 떠나보자! 
CNTS_200000000014803,마녀의언덕,제주특별자치도 서귀포시 하예동 702,33.2341251,126.3845829,"서귀포, 예래, 쑥라떼, 오렌지선셋, 한라봉에이드, 한라봉감귤주스, 브런치","서귀포, 예래, 쑥라떼, 오렌지선셋, 한라봉에이드, 한라봉감귤주스, 브런치,브런치",바다 바로 앞 언덕에 있는 브런치카페
CNTS_000000000021333,"맛과 멋, 밤과 빛이 있는 <서귀포 원도심 여행>",제주특별자치도 서귀포시 서귀동 277-1,33.25017,126.563675,"식도락,예술,전통시장,밤,실내,폭포,미술/박물관,걷기/등산,경관/포토,친구,커플,혼자,사계절,포토스팟","식도락,예술,전통시장,밤,실내,폭포,미술/박물관,걷기/등산,경관/포토,친구,커플,혼자,사계절,포토스팟","남국에 품는 환상이 있다. 다사로운 햇살과 드넓게 펼쳐진 바다, 여행자에게 아낌없이 내어주는 어여쁜 길 같은 것들 말이다. 서귀포는 이런 환상에 포만과 낭만까지 더해주는 곳이다."
CNTS_000000000019728,제주소랑,제주시 한림읍 명월리 357,33.374916,126.281364,"쇼핑,관광기념품,상점/상가","쇼핑,관광기념품,상점/상가,현금결제,카드결제",제주 명월리 특산물 명월초 관련 건강식품 제조 및 판매
CNTS_000000000022302,제주게스트하우스 하쿠나마타타,제주특별자치도 제주시 애월읍 고내리 570-5,33.467304,126.340805,"숙소,게스트하우스,민박,조식 포함,자연경관,힐링쉼터,힐링","숙소,게스트하우스,민박,조식 포함,자연경관,힐링쉼터,힐링,화장실,무료 WIFI","제주시 애월 올레 15코스 종점, 16코스 시작점에 위치한 게스트 하우스"
CNTS_200000000015182,런닝맨,제주특별자치도 서귀포시 색달동 2629,33.254854,126.4092614,"서귀포, 중문, 이색체험, 런닝맨","서귀포, 중문, 이색체험, 런닝맨,실내+실외,하,1~2시간",인기 예능프로그램의 주인공이 되는 체험
CNTS_300000000013428,하이제인,제주특별자치도 제주시 구좌읍 하도리 1876-1 ,33.5272037,126.8797585,"제주도숙소, 가족, 친구, 커플, 휴식, 힐링, 감성독채","제주도숙소, 가족, 친구, 커플, 휴식, 힐링, 감성독채,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,카드결제,현금결제,,영어,,없음,동반불가능,없음,흡연구역제공,인터넷,공용공간,없음,없음,운행안함","제주 감성 독채, 커플 민박"
CNTS_300000000015752,통나무횟집,제주특별자치도 서귀포시 서귀동 274-2,33.2484584,126.5633385,"서귀포, 매일올레시장, 회, 고등어회, 갈치회, 광어회, 돔","서귀포, 매일올레시장, 회, 고등어회, 갈치회, 광어회, 돔,고등어회",갓 잡은 제철 생선 활어회
CNTS_200000000011997,"섬 속의 섬, 희귀 생물들의 터 <생물권보전지역>",,,,"커플,혼자,친구,맑음,흐림,휴식/힐링,체험관광,액티비티,봄,가을,여름,일출,일몰,밤,올레,오름,해변,4.3,실내,청년,휴식/치유,유네스코,자연경관,도보여행,도보","커플,혼자,친구,맑음,흐림,휴식/힐링,체험관광,액티비티,봄,가을,여름,일출,일몰,밤,올레,오름,해변,4.3,실내,청년,휴식/치유","제주 서귀포 최남단,  인적이 드문 세 개의 섬이 존재한다. 이번에는 천연 생태계가 잘 보존되어 있어 학술적·환경적 가치가 높은 곳을 소개해보고자 한다. 어떠한 비경이 숨겨져 있는지 함께 살펴보자!"
CNTS_300000000013054,2024 산양 큰엉곶 반딧불이 탐방,제주특별자치도 제주시 한경면 청수리 956-6,33.2909385,126.2506335,"축제와행사, 야간관광, 산양큰엉곶, 반딧불이탐방, 곶자왈, 반딧불이축제","축제와행사, 야간관광, 산양큰엉곶, 반딧불이탐방, 곶자왈, 반딧불이축제",반딧불이 춤추는 산양큰엉곶 반딧불이 탐방
CNTS_200000000008732,2025 제주메밀축제 제주메밀의 모든 것,안덕면 광평리 마을 일대,33.3281575,126.3796336,"제주메밀축제, 제주메밀, 메밀꽃, 한라산아래첫마을, 축제","제주메밀축제, 제주메밀, 메밀꽃, 한라산아래첫마을, 축제",'제주메밀의 모든 것'이란 주제로 지역주민과 함께하는 문화축제
CNTS_300000000012848,비케이브,제주특별자치도 제주시 조천읍 선흘리 161-6,33.5084448,126.7200224,"조천, 뮤직비디오촬영지, 케이팝									","조천, 뮤직비디오촬영지, 케이팝									",오마이걸 유아 숲의 아이 뮤직비디오 촬영지										
CNTS_000000000021507,대수포구,제주특별자치도 제주시 한림읍 수원리 1027-7,33.426956,126.27057,"포구,해변,문화유적지,자연경관,역사유적","포구,해변,문화유적지,아주 어려움",비양도가 보이는 작고 아담한 포구
CNTS_200000000012662,M1971엠브릿지,제주특별자치도 서귀포시 대정읍 하모리 646-20,33.2100551,126.2585746,"돌고래투어,요트투어,마라도,대정,음식,라떼,딸기라떼,아메리카노,카페라떼,바닐라라떼,차,청귤차,스무디,녹차,요거트스무디,망고요거트스무디,플레인요거트스무디,블루베리요거트스무디,에이드,레몬에이드,초코라떼,케이크,초코케이크,치즈케이크,캐모마일,무장애관광","돌고래투어,요트투어,마라도,대정,음식,라떼,딸기라떼,아메리카노,카페라떼,바닐라라떼,차,청귤차,스무디,녹차,요거트스무디,망고요거트스무디,플레인요거트스무디,블루베리요거트스무디,에이드,레몬에이드,초코라떼,케이크,초코케이크,치즈케이크,캐모마일,무장애관광,공용주차장,화장실,무료 WIFI,흡연구역,엘리베이터,장애인 화장실,장애인 전용 주차장,돌고래라떼,산방산라떼,제주초록라떼,어린이 출입가능,불가능","가파도, 마라도 가는 배를 탈 수 있는 운진항에 위치한 카페. M1971를 통해 돌고래 투어, 프로포즈 투어 등 다양한 레저 스포츠를 즐실 수 있으며 이 곳 M1971엠브릿지 카페에서는 다양한 종류의 커피와 음료, 디저트를 운진항을 배경으로 즐길 수 있다."
CNTS_000000000022889,석촌식당,제주특별자치도 제주시 삼도2동 1182,33.517265,126.52138,"갈치조림,고등어조림,해산물뚝배기,한식,음식,갈치,갈치구이,제주갈치조림,제주갈치구이,생선조림,2022고메페스타,전복뚝배기,해물뚝배기,전복죽,성게미역국,한치볶음,고등어구이,옥돔구이,전복구이","갈치조림,고등어조림,해산물뚝배기,한식,음식,갈치,갈치구이,제주갈치조림,제주갈치구이,생선조림,2022고메페스타,전복뚝배기,해물뚝배기,전복죽,성게미역국,한치볶음,고등어구이,옥돔구이,전복구이,현금결제,카드결제,화장실,흡연구역,음료대,어려움","좋은 재료를 사용해 어머니의 손맛으로 만드는 해산물 구이, 탕, 조림 전문 식당."
CNTS_200000000015426,가심비×가성비 <서귀포여행 추천 명소>,,,,"제주명소, 제주경승지, 뷰맛집, 스탬프투어, 서귀포,공영관광지, 가성비관광지, 가심비관광지","제주명소, 제주경승지, 뷰맛집, 스탬프투어, 서귀포,공영관광지, 가성비관광지, 가심비관광지",제주여행하면 빠질 수 없는 서귀포 여행 명소를 모아 ‘스탬프 투어’를 진행한다. 4월부터 10월까지 진행되는 이번 스탬프 투어는 추천지 6개 중 4개소를 방문하면 참여 가능하다. 알찬 여행 코스와 함께 스탬프 투어의 재미까지 함께 즐겨보자.
CNTS_000000000001035,중화요리 사해방,제주특별자치도 서귀포시 중문동 1891-7,33.2515411,126.4327965,"중화요리,중식당,짜장면,탕수육,흑돼지,냉면,두루치기,음식,중식,무장애관광","중화요리,중식당,짜장면,탕수육,흑돼지,냉면,두루치기,음식,중식,무장애관광,공용주차장,현금결제,카드결제,화장실,단독접근가능,단차없음,테이블 비치,쉬움",제주의 아름다움을 배경으로 최고의 맛과 서비스를 지향해온 정통 중화요리 전문점
CONT_000000000501304,야자수 식당,제주특별자치도 제주시 한림읍 협재리 2487,33.3879944,126.2397837,"삼다비빔밥,해물뚝배기,갈치구이,한식,음식,갈치,몸국,갈치조림,무장애관광","삼다비빔밥,해물뚝배기,갈치구이,한식,음식,갈치,몸국,갈치조림,무장애관광,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,유도 및 안내시설,경보 및 피난시설,단차없음,어려움",1986년부터 한림공원을 방문객에게 제주의 맛을 선보이고 있는 향토음식점
CONT_000000000501067,포시즌호텔,제주특별자치도 제주시 노형동 914,33.48309800000001,126.4772312,"휴식/힐링,숙소,호텔,공항,주차장,공공와이파이존","휴식/힐링,숙소,호텔,공항,주차장,공공와이파이존,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움",세련되고 특별한 디자인의 호텔
CNTS_000000000021501,신스버거,제주특별자치도 제주시 한림읍 월령리 525-1,33.3746401,126.2166188,"버거,볶음밥,함박스테이크,수제버거,음식,햄버거스테이크,햄버거,흑돼지,파스타,불갈비버거,새우크림파스타,감자튀김,새우버거,핸드드립커피","버거,볶음밥,함박스테이크,수제버거,음식,햄버거스테이크,햄버거,흑돼지,파스타,불갈비버거,새우크림파스타,감자튀김,새우버거,핸드드립커피",제주도 흑돼지로 만든 수제버거 전문점 신스버거
CNTS_000000000019328,글라라의집,제주특별자치도 서귀포시 안덕면 사계리 2019-6,33.232094,126.3087,"숙소,휴양펜션,펜션,독채,정원,자연경관,올레길,조식 포함,농어촌민박","숙소,휴양펜션,펜션,독채,정원,자연경관,올레길,조식 포함,농어촌민박,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움,지오브랜드",산방산과 용머리해안 근처 2015년 최우수 지오하우스(지질체험숙소)
CNTS_300000000013846,2025 아트페스타인제주,제주특별자치도 제주시 일도일동 1247,33.5151533,126.5283418,"제주미술축제, 아트페스타인제주, 10주년행사, 산지천미술축제, 제주축제","제주미술축제, 아트페스타인제주, 10주년행사, 산지천미술축제, 제주축제",제주시 대표 미술축제 2025 아트페스타인제주로 여러분을 초대합니다
CNTS_200000000007203,송당나무,제주특별자치도 제주시 구좌읍 송당리 874-4,33.4764906,126.7882841,"카페,커피,디저트,음식,2022고메페스타,에스프레소,아메리카노,라떼,카라멜마끼아또,핫초코,홍차,그린티,얼그레이,다즐링,잉글리쉬브렉퍼스트,블랙티,허브티,루이보스,자스민티,캐모마일,차,에이드,레몬에이드,자몽에이드,유자차,레몬생강차,티라미수,케이크","카페,커피,디저트,음식,2022고메페스타,에스프레소,아메리카노,라떼,카라멜마끼아또,핫초코,홍차,그린티,얼그레이,다즐링,잉글리쉬브렉퍼스트,블랙티,허브티,루이보스,자스민티,캐모마일,차,에이드,레몬에이드,자몽에이드,유자차,레몬생강차,티라미수,케이크,무료 WIFI,공용주차장,어린이 출입가능",비자림 인근에 위치한 송당나무는 넓은 정원과  꽃을  감상할 수 있는 가드닝  카페이다.
CNTS_000000000022149,2025 제주올레걷기축제,제주특별자치도 제주시 애월읍 고성리 437-5,33.4576708,126.4182153,"제주올레, 제주올레길, 도보여행, 제주여행, 축제 ","제주올레, 제주올레길, 도보여행, 제주여행, 축제 ",제주올레길을 걸으며 문화 예술 공연과 지역 먹거리를 즐기는 이동형 축제
CNTS_200000000010314,머무름민박,제주특별자치도 제주시 한림읍 옹포리 962-1,33.3945611,126.2533684,"협재,민박,숙소,농어촌민박,바비큐,공공와이파이존,텃밭집","협재, 민박,공용주차장,현금결제,카드결제,화장실,무료 WIFI,카드결제,현금결제,계좌이체,,동반불가능,없음,전체금연,바베큐장,,,없음,운행안함","여기, 아름다운 제주에서 자연과 함께 편히 머무를 수 있는 민박이다."
CNTS_000000000021042,조아찌,제주특별자치도 제주시 이호1동 1777,33.496723,126.45083,"카페,핸드드립,커피,음식,핸드드립커피,딸기라떼,과일주스,카페라떼,카페모카,바닐라라떼,카라멜마끼아또,비엔나커피,라떼,녹차라떼,초코라떼,고구마라떼,밀크티,모카프라푸치노,녹차프라푸치노,케이크,베이글,브라우니,에그타르트,차,루이보스,캐모마일,자스민티,자몽차,레몬차,에이드,블루베리레몬에이드,자몽에이드,치즈케이크","카페,핸드드립,커피,음식,핸드드립커피,딸기라떼,과일주스,카페라떼,카페모카,바닐라라떼,카라멜마끼아또,비엔나커피,라떼,녹차라떼,초코라떼,고구마라떼,밀크티,모카프라푸치노,녹차프라푸치노,케이크,베이글,브라우니,에그타르트,차,루이보스,캐모마일,자스민티,자몽차,레몬차,에이드,블루베리레몬에이드,자몽에이드,치즈케이크,공용주차장,화장실,아주 어려움",멘트에 따라 커피 가격이 달라지는 재미있는 카페
