contentsid,title,address,lat,lng,tag,alltag,introduction
CNTS_200000000011917,마흐니 숲길,제주특별자치도 서귀포시 남원읍 수망리 산 182-4,33.3591208,126.6921366,"맑음,커플,친구,부모,휴식/힐링,휴식/치유,자연경관,체험,도보여행,도보,숲,숲길,언택트,관광지","맑음,커플,친구,부모,휴식/힐링,휴식/치유",물영아리 맞은편 탐방로 입구부터 마흐니오름 정상까지는 편도 길이가 5.3km의 숲길이다. 총 10킬로 조금 넘으니 중간에 쉴 때 마실 물이나 김밥을 싸고 가는 것을 추천한다. 10킬로면 3시간 ~ 4시간 정도 걸린다. 숲길 처음에 들어서면 물이 조금 있는 제주의 곶자왈을 만날 수 있다.
CNTS_200000000010313,제주해양레저파크,제주특별자치도 제주시 조천읍 함덕리 1008-1,33.5437787,126.6688353,"예래,서귀포,수상레저,해상레저,자연경관,체험,레저/체험,어린이,테마공원,어트랙션","예래,서귀포,수상레저,해상레저,자연경관,체험,레저/체험,어린이,테마공원,어트랙션,공용주차장,현금결제,카드결제,화장실,흡연구역,경보 및 피난시설,카드결제,현금결제,,,쉬움,실외,하,해양스포츠,체험,유아시설,물놀이,해양레저,1시간 미만",바다속 걷기! 구름속 날기! 해양레저의 파라다이스~! 조용하고 한가한 예래포구에서의 각종 해양스포츠를 즐길 수 있는 해양레저파크!
CNTS_300000000015869,일레븐프리다이빙 제주센터,제주특별자치도 서귀포시 색달동 2082-2,33.259137,126.4049584,"서귀포, 색달동, 프리다이빙, 이색체험","서귀포, 색달동, 프리다이빙, 이색체험,실내+실외,중,2~3시간",바다를 유영하는 색다른 다이빙 체험
CNTS_200000000012137,낙천아홉굿마을 의자공원,제주특별자치도 제주시 한경면 낙천리 1913,33.3280452,126.2270023,"부모,커플,혼자,친구,아이,맑음,흐림,경관/포토,휴식/힐링,테마공원,체험관광,사계절,청년,중/장년,노년,휴식/치유,체험,마을산책,마을관광,포토스팟,어린이,언택트,어트랙션,자연경관","부모,커플,혼자,친구,아이,맑음,흐림,경관/포토,휴식/힐링,테마공원,체험관광,사계절,청년,중/장년,노년,휴식/치유,체험,마을산책,마을관광,포토스팟,어린이,언택트,어트랙션,자연경관",천 개의 의자가 있는 낙천아홉굿 의자공원은 올레 13코스를 지나는 곳에 위치하고있어 사람들의 발길이 머무는 곳이다. 엘리베이터가 있는 전망대까지 오픈을 하여 시원한 풍경을 감상할 수 있게 되었다. 9개의 샘이 있어 아홉굿마을이라 불리는 낙천리의 의자공원을 소개한다.
CONT_000000000500523,제주평화박물관(전쟁평화박물관)[휴관중],제주특별자치도 한경면 청수서5길 63(청수리),33.305588,126.249275,"실내,미술/박물관,아이,비.눈,가을,실내관광지,문화관광,박물관,어트랙션,무장애관광","실내,미술/박물관,아이,비.눈,가을,실내관광지,문화관광,박물관,어트랙션,공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설,장애인 화장실,장애인 전용 주차장,어려움,실내+실외,중,공연/전시,1~2시간",일제강점기 '과거의 이야기'를 직접 체험하면서 평화의 소중함을 느낄 수 있는 곳
CNTS_200000000008831,"고씨주택(사랑방, 책방)",제주특별자치도 제주시 일도일동 1243-1,33.5149744,126.5283867,"성안올레쉼터, 부모,커플,혼자,친구,아이,휴식/힐링,미술/박물관,체험관광,청년,중/장년,노년,휴식/치유,도서관,책방,어린이,어트랙션,도시재생,케왓,제주도시재생,거점시설,산지천,꼬닥꼬닥","성안올레쉼터, 부모,커플,혼자,친구,아이,휴식/힐링,미술/박물관,체험관광,청년,중/장년,노년,휴식/치유,도서관,책방,어린이,어트랙션,도시재생,케왓,제주도시재생,거점시설,산지천,꼬닥꼬닥,화장실,체험","제주시 원도심의 고즈넉한 고씨주택(사랑방, 책방)"
CNTS_300000000015879,제주가구공방,제주특별자치도 제주시 도련일동 2206-1,33.5108889,126.5780998,"제주시내, 삼양, 원데이클래스, 목공체험, 이색체험","제주시내, 삼양, 원데이클래스, 목공체험, 이색체험,실내,중,1~2시간",시간이 갈수록 멋스러운 원목가구 체험
CNTS_200000000013387,꼭 경험해야 할 제주명품 - 제주의 7대 건축,,,,"포토스팟,건축문화기행,문화관광,문화재,역사유적,사적지,제주명품42","포토스팟,건축문화기행,문화관광,문화재,역사유적,사적지","제주 7대명품은 관광과 1차산업, 3차산업 등을 연계한 제주 비경과 특산물, 향토음식, 체험거리, 아름다운 도로, 아름다운 건축물 등 6개의 분야로 나뉜다. 각 분야별로 설문조사와 학계 및 전문가의 추천심의 등을 거쳐 선정한 명품들로, 제주를 찾는 사람이라면 꼭 경함해야 할 42가지의 특별함으로 기억될 것이다. "
CNTS_000000000019901,제주돌하르방캠핑장,제주특별자치도 제주시 한경면 청수리 2130,33.323902,126.23916,"야영장,캠핑장,액티비티,친구,맑음,여름,체험,레저/체험,캠핑,언택트,어트랙션","야영장,캠핑장,액티비티,친구,맑음,여름,체험,레저/체험,캠핑,언택트,어트랙션","제주 서쪽의 판포리를 지나 한경면 청수리에 위치한 제주 돌하르방 캠핑장. 
한경면에 위치하고 있어 바다의 염분과 습기가 닿지 않은 곳으로 
숲이 선사해 주는 맑고 쾌적한 공기와 함께 캠핑을 즐겨볼 수 있는 곳입니다."
CNTS_300000000012727,웁스마이독,제주특별자치도 서귀포시 안덕면 사계리 1462-3,33.240297,126.3003502,"반려견용품,반려동물,반려동물동반입장,혼저옵서개,반려동물동반_기타체험","반려견용품,반려동물,반려동물동반입장,혼저옵서개,반려동물동반_기타체험,공용주차장,무료 WIFI",위트있는 테마와 퀄리티 있는 소재로 제작 된 웁스!마이독은 세계적인 명문 디자인 스쿨 런던 CENTRAL ST.MARTINS 출신 디자이너 STEPHANIE SOHN이 중심이 되어 숙련된 제품 디자이너들이 드림팀을 이룬 글로벌 반려견 용품 브랜드다.
CNTS_300000000013972,딜라이트,제주특별자치도 제주시 오라이동 651-14 1층,33.4670843,126.5088097,"쿠킹클래스, 자격증, 카페, 유기농, 요리, 클래스","쿠킹클래스, 자격증, 카페, 유기농, 요리, 클래스,공용주차장",다양한 요리 체험이 가능한 쿠킹 스튜디오
CNTS_200000000013606,2025 귀몽,제주특별자치도 제주시 조천읍 선흘리 600-6,33.4868687,126.7069218,"행사, 제주공포체험, 제주라프, 거문오름, 곶자왈, 제주야간체험, 제주야간, 제주여행, 제주가볼만한곳","행사, 제주공포체험, 제주라프, 거문오름, 곶자왈, 제주야간체험, 제주야간, 제주여행, 제주가볼만한곳","자연과 공포가 만나는 제주 리얼 체험, 귀몽!"
CNTS_300000000013961,해녀이호,제주특별자치도 제주시 이호일동 1788-6,33.497571,126.4494768,"선상낚시, 갈치잡이, 밤낚시, 낚시, 갈치","선상낚시, 갈치잡이, 밤낚시, 낚시, 갈치",밤바다에서 즐기는 선상 갈치 낚시 체험 
CNTS_200000000014280,포브독,제주특별자치도 제주시 연동 1371-3,33.4815331,126.4892489,"애견유치원,반려동물,반려동물동반입장,혼저옵서개,반려동물동반_기타체험","애견유치원,반려동물,반려동물동반입장,혼저옵서개,반려동물동반_기타체험,화장실,무료 WIFI","포브독은 긍정 강화(KPA), BAP(Behavi or Adjustment Training), Fear free 교육 기반으로 보호자와 반려견의 올바른 관계 형성을 돕는 반려견 교육센터다."
CNTS_200000000015165,제이홀스클럽,제주특별자치도 제주시 해안동 317-2,33.45006130000001,126.4717897,"제주시, 중산간, 승마, 이색체험, 러닝홀리데이인제주","제주시, 중산간, 승마, 이색체험, 러닝홀리데이인제주,실내+실외,중,1시간 미만",공항에서 차로 20분 거리에 위치해 있는 승마장
CNTS_300000000013233,2024 가을 제주 로컬여행 100선 <JEJU TO OTIUM>,,,,"곶자왈, 웰니스, 워케이션, 말문화, 해녀체험, 카름스테이","곶자왈, 웰니스, 워케이션, 말문화, 해녀체험, 카름스테이","가을은 사계절 중 가장 여행하기 좋은 계절이다. 가을 제주 여행을 여러 번 왔지만 억새와 단풍 구경이 다인 줄 알았다면, 올가을엔 새로운 로컬여행을 통해 제주의 진짜 매력을 발견해보자. ‘영혼에 기쁨을 주는 능동적 여가 활동’을 뜻하는 라틴어 ‘오티움’을 콘셉트로 다섯 가지 테마의 제주 로컬여행 100선을 소개한다."
CNTS_200000000009693,"2020년 2월 놓치지 말아야 할 제주 관광 10선 <2월 제주, 먼저 온 봄기운에 마음 돌랑돌랑 >",,,,"탐라국입춘굿축제,칠머리당영등굿,매화축제,예래생태마을,노인성,대수산봉,죽림원,다원,유적지,식물 카페,체험클래스,생선모듬구이,봄,관광10선","탐라국입춘굿축제, 칠머리당영등굿, 매화축제, 예래생태마을, 노인성, 대수산봉, 죽림원, 다원, 유적지, 식물 카페, 체험클래스, 생선모듬구이","겨울을 오래 붙잡고 있고 싶은 이는 드물다. 대신 누구보다 먼저 봄을 마주하기를 바라곤 한다. 그런 의미에서 많은 이들의 마음이 향하는 곳은 누가 뭐래도 제주도. 남녘의 보드라운 바람이 뿌려놓은 봄의 씨앗에 먼저 깨어난 들과 바다가 소곤거리면, 덩달아 두근거리던 마음 일어나 그 바람 타고 먼 곳까지 봄을 전하는 여행길에 함께 나선다. "
CNTS_200000000010679,낭만부부와 함께하는 <제주 웨딩스냅 체험기>,,,,"제주,신혼여행,신혼부부,제주웨딩,셀프웨딩,웨딩스냅,웨딩여행,예비부부,낭만부부,셀프스튜디오","제주,신혼여행,신혼부부,제주웨딩,셀프웨딩,웨딩스냅,웨딩여행,예비부부,낭만부부,셀프스튜디오","자연 경관부터 관광 및 휴양 스팟까지, 작은 면적 안에 없는 게 없는 제주. ""환상의 섬! 낭만의 섬!""이라는 말이 괜히 나온 것이 아니다. 이렇게 아름다운 제주에서 웨딩 사진을 찍고자 하는 많은 신혼부부를 위해 '낭만부부'가 웨딩스냅 체험에 나섰다. 셀프 촬영부터 전문 작가와 함께하는 촬영까지 제주 웨딩 스냅에 대해 속속들이 알아보자. 부디 이 체험기가 훗날 당신의 만족스러운 웨딩 촬영에 도움이 되길 바란다."
CNTS_000000000018867,빌리바이크,제주특별자치도 제주시 우도면 연평리 1737-6,33.492534,126.9518893,"제주도여행, 우도, 우도여행, 제주도스쿠터, 우도스쿠터, 우도여행코스, 우도스쿠터여행","제주도여행, 우도, 우도여행, 제주도스쿠터, 우도스쿠터, 우도여행코스, 우도스쿠터여행,공용주차장,현금결제,카드결제,카드결제,현금결제,아주 어려움,실외,하,체험,1시간 미만",최신형 스쿠터를 대여해 우도의 아름다움을 즐기자
CNTS_300000000015836,너도나도 ATV,제주특별자치도 제주시 조천읍 교래리 38,33.4180631,126.6534847,"맑음,체험관광,액티비티,사계절","맑음,체험관광,액티비티,사계절,실외,중,1~2시간",녹음이 우거진 비자림로를 달려볼 수 있는 ATV
CNTS_000000000022602,"황금연휴, 제주에서 뭐하지? <한가위 추석 행사와 축제 정보>",,0.0,0.0,"박물관,체험,축제,실내,체험관광,미술/박물관,문화유적지,아이,가을","박물관,체험,축제,실내,체험관광,미술/박물관,문화유적지,아이,가을","2017년 황금연휴가 찾아왔다. 특별히 올 추석 제주 여행을 계획하고 있다면 아름다운 제주의 가을을 만끽할 수 있을 것. 더불어 제주 곳곳에서는 추석 명절을 맞이해 제주국립박물관을 비롯하여 제주민속촌, 제주목 관아 등에서 다양한 민속 체험 행사와 축제가 진행될 예정이다. 그동안 바쁜 일상에 쫓겨 달려왔다면 이번 연휴는 제주에서 깊은 휴식을 취하며 즐거운 추억을 쌓아보자."
CNTS_000000000021058,성읍승마장,제주특별자치도 서귀포시 표선면 성읍리 2045-1,33.398746,126.78733,"승마,액티비티,체험,레저/체험,어트랙션","승마,액티비티,공용주차장,아주 어려움",30년 전통 도내 최대 길이의 제주 최초 승마장
CNTS_200000000008314,포레스트 사파리,제주특별자치도 제주시 조천읍 선흘리 1817,33.4777041,126.7135515,"아이,테마파크,동물,체험,어린이,어트랙션,어린이동물농장","아이,테마파크,동물,체험,어린이,어트랙션,어린이동물농장",조천에 위치한 동물원 테마파크.
CNTS_300000000013985,귤의정원 바령,제주특별자치도 제주시 조천읍 선흘리 1396,33.50519360000001,126.7062247,"귤따기, 귤밭, 힐링, 체험, 귤따기체험","귤따기, 귤밭, 힐링, 체험, 귤따기체험,공용주차장",유기농 감귤을 만날 수 있는 체험농장 
CNTS_200000000013686,리얼제주를 만나다! <제주 힐링여행지-여름편>,,,,"부모,커플,혼자,친구,아이,휴식/힐링,테마공원,체험관광,여름,숲길,체험,메밀,도보,도보여행","부모,커플,혼자,친구,아이,휴식/힐링,테마공원,체험관광,여름,숲길,체험,메밀,도보,도보여행","푸르게 빛나는 제주의 여름! 시원하게 펼쳐진 바다와 싱그러운 자연으로 가득한 제주에서 자연만 즐기고 가기엔 아쉽다. 제주의 여름을 제대로 즐기는 방법! 지금 소개되는 여름 힐링 코스를 따라 여행을 떠나보자. 제주에서 여름은 덥고 습해서 힘들다고 생각한다면 완전한 편견, 지금까지 경험하지 못했던 진짜 제주의 청량한 여름이 당신을 기다리고 있다."
CNTS_200000000014586,제주에 봄이 왔어요! <봄제주 여행 추천지 4> ,,,,"봄,포토스팟,도보,힐링,레저/체험,체험,봄꽃,벚꽃,유채꽃",봄,"대한민국에서 겨울이 가장 먼저 끝나는 곳, 바로 제주도다. 움츠렸던 겨울의 시간이 지나고 봄날의 햇살을 받고 자라는 꽃들과 따스한 바람이 맞이하는 2-3월의 제주는 그 어느 때보다 여행하기에 좋은 시기이다. 혼자만의 여유를 찾는 혼자 여행객에게도, 설렘 가득한 커플 여행객에게도, 에너지 넘치는 우정여행이나 가족여행에도 안성맞춤인 2-3월 봄제주 여행 추천지 네 곳을 소개한다. "
CNTS_200000000010814,싱싱함이 가득한 귤밭으로 와요~ 즐거움이 댕귤댕귤 <감귤밭 카페>,,,,"제주,귤,귤밭,귤밭카페,카페,덴드리,두갓,너와의첫여행,여섯번의보름","제주,귤,귤밭,귤밭카페,카페,덴드리,두갓,너와의첫여행,여섯번의보름","루프탑 카페, 인더스트리얼 카페, 숲과 바다가 보이는 카페 등 도심이나 자연에 만들어진 카페는 많지만, 귤밭에 있는 카페라니! 나무가 가득한 숲에 앉아 있는 것만으로도 힐링이 되는 것 같은데 노랗게 귤이 익는 계절에 이곳에 앉아 있으면 신선함이 피부 속으로 파고드는 듯 생기 넘치고 즐겁다. 직접 딴 귤로 만든 음료도 마시고, 디저트도 먹고, 또 귤 따기 체험도 가능한 제주의 귤밭 카페를 소개한다. "
CNTS_200000000013766,리얼제주를 만나다 <오감만족 제주 로컬 체험>,,,,"부모,커플,친구,아이,휴식/힐링,체험관광,액티비티,사계절, 로컬체험, 리얼제주","부모,커플,친구,아이,휴식/힐링,체험관광,액티비티,사계절, 로컬체험, 리얼제주","여행을 진짜 여행답게 만드는 방법은 그 지역의 문화를 온몸으로 즐기는 것이다. 제주에 왔으면 제주 문화를 직접 체험하고 경험할 수 있는 곳으로 가자. 제주 전통주와 향토음식의 페어링을 통해 느껴지는 깊은 맛부터 제주 자연이 살아 숨 쉬는 소리를 들어보고, 자전거를 타며 쓰레기를 줍는 독특한 체험과 화산섬 제주의 경이로움을 온몸으로 경험하는 시간. 여행의 단순한 설렘이 다이내믹한 추억으로 바뀌는 체험, 지금 소개되는 이 코스를 따라가자!"
CNTS_000000000021896,5월에 놓치지 말아야 할 <오감으로 느끼는 제주의 10가지 컬러>,,0.0,0.0,"자연,꽃,숲,축제,체험,해수욕장,산,휴양림,체험관광,걷기/등산,경관/포토,맑음,봄,포토스팟,관광10선","자연,꽃,숲,축제,체험,해수욕장,산,휴양림,체험관광,걷기/등산,경관/포토,맑음,봄,포토스팟","코발트, 에메랄드, 분홍, 노랑, 순백, 그리고 다채로운 색깔들. 자연이 만들어내는 색이 얼마나 아름다울 수 있는지 5월의 제주를 경험해본 사람은 안다. 생생한 색으로 채워진 모자이크처럼 자연의 색이 가득한 제주에서 5월을 지내본다면 눈과 마음이 모두 힐링되는 것을 느낄 것이다."
CNTS_300000000012888,가시림,제주특별자치도 서귀포시 표선면 가시리 3275 ,33.3828211,126.7313785,"포토스팟, 사진명소, 동백꽃, 감귤따기, 귤따기체험, 정원카페","포토스팟, 사진명소, 동백꽃, 감귤따기, 귤따기체험, 정원카페,공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,카드결제,현금결제,제주투어패스,,단독접근가능,단차없음,쉬움,실내+실외,하,체험,산책/명상/가든체험/카페,1~2시간",애기동백과 황금 메타세쿼이어 등 4000평 규모의 4계절을 누릴 수 있는 수목원
CNTS_200000000007378,신효베스트마을,제주특별자치도 서귀포시 신효동 890-2,33.26075660000001,126.6125114,"체험관광,아이,귤향과즐,마을산책,마을관광,어린이,어트랙션","체험관광,아이,귤향과즐",귤향과즐 만들기 체험을 할 수 있는 곳
CNTS_000000000018104,중문컨트리클럽,제주특별자치도 서귀포시 색달동 2101,33.2499853,126.4061879,"골프,액티비티,체험,레저/체험,어트랙션,무장애관광","골프,액티비티,체험,레저/체험,어트랙션,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,유도 및 안내시설,경보 및 피난시설,장애인 전용 주차장,아주 어려움",계절마다 다른 느낌의 국내 최장 코스
CNTS_000000000022255,제주 카약올레,제주시 애월읍 애월리 2490-1,0.0,0.0,"액티비티,커플,맑음,체험,레저/체험,수상레저,어트랙션","액티비티,커플,맑음,체험,레저/체험,수상레저,어트랙션",에메랄드빛 아름다운 제주바다 한담해변을 가장 가까이 즐기는 방법!
CNTS_300000000013240,비밀의 숲,제주특별자치도 제주시 구좌읍 송당리 2173,33.4537125,126.755313,"제주여행, 제주도동쪽코스, 제주도체험, 힐링, 산책, 포토스팟, 반려동물동반, 가족여행","제주여행, 제주도동쪽코스, 제주도체험, 힐링, 산책, 포토스팟, 반려동물동반, 가족여행,현금결제,카드결제,카드결제,현금결제,어려움,실외,하,포토스팟,1~2시간","맑은 공기를 마시며 힐링할 수 있는 숲속 산책로, ‘비밀의숲’"
CNTS_000000000020269,더마카트,제주특별자치도 제주시 한림읍 월림리 산 8,33.355522,126.24203,"부모,아이,커플,체험관광,액티비티,체험,레저/체험,어린이,어트랙션","부모,아이,커플,체험관광,액티비티,공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,경보 및 피난시설",빼어난 자연경관과 함께 도내 최대규모의 카트체험장
CNTS_300000000013960,제주지프,제주특별자치도 제주시 조천읍 함덕리 1243-9 2층 201,33.5426441,126.6639018,"미니지프, 액티비티, 해안도로, 체험, 제주액티비티","미니지프, 액티비티, 해안도로, 체험, 제주액티비티,공용주차장,현금결제,카드결제,카드결제,현금결제",해안도로에서 즐기는 미니지프 체험 
CNTS_300000000015857,브리더스파크,제주특별자치도 제주시 구좌읍 송당리 2463,33.433738,126.7772854,"맑음,체험관광,사계절, 구좌읍, 송당리, 승마, 외승, 말, 이색체험","맑음,체험관광,사계절, 구좌읍, 송당리, 승마, 외승, 말, 이색체험,실외,중,1~2시간",우리나라 최대 & 최고 규모의 승마장
CNTS_200000000011996,"제주 안의 또 다른 제주, <우도의 비경>을 여행해보자!",,,,"부모,커플,혼자,친구,아이,맑음,흐림,경관/포토,휴식/힐링,체험관광,봄,겨울,가을,여름,일출,일몰,밤,올레,오름,해변,4.3,실내,사계절,청년,중/장년,노년,휴식/치유,포토스팟,유네스코,자연경관,도보여행,도보,섬속의섬","부모,커플,혼자,친구,아이,맑음,흐림,경관/포토,휴식/힐링,체험관광,봄,겨울,가을,여름,일출,일몰,밤,올레,오름,해변,4.3,실내,사계절,청년,중/장년,노년,휴식/치유","섬속의 섬, 우도는 성산일출봉 남쪽 바다 앞에 떠 있는 유인섬이다. 여객선으로 15분 정도면 도착하는 우도는 ‘작은 제주’라고 불릴 만큼 제주의 63개 부속도서 가운데 제일 크고,  제주의 모습을 가장 많이 닮았다. 과연 어떤 풍경이 우리를 기다리고 있을까? 우도의 매력을 한껏 느낄 수 있는 명소를 엄선하여 소개한다."
CNTS_200000000015206,"2023년 봄 놓치지 말아야 할 제주관광 10선  <영등바람 따라, 제주에 봄이 왔구나>",,,,"제주봄,봄여행,관광10선,놓치지말아야할,제주관광10선,제주봄여행,봄에가볼만한곳,체험관광","제주봄, 봄여행, 관광10선, 놓치지말아야할, 제주관광10선, 제주봄여행, 봄에가볼만한곳, 체험관광","1만 8천 신들의 나라 제주, 봄이 오면 하늘의 신들이 지상으로 내려온다. 2월 초하루면‘바람의 신, 영등할망’이 비바람을 몰고 제주를 찾아온다. 예부터 이 기간에는 섬의 안녕과 풍작을 기원하며 섬 전 지역에서 영등굿이 열렸다. 해녀와 주민들은 제물을 바다로 던지며 이렇게 소원을 외친다. ‘떠나시면서 고둥, 전복, 낙지, 해삼 등의 씨를 뿌려 주시어 바다에 의지하여 사는 저희가 풍성한 해산물을 수확하도록 도와주시옵소서.’"
CNTS_300000000015860,사슴공방,제주특별자치도 제주시 구좌읍 세화리 1465-15 3층,33.5232671,126.8570277,"구좌읍, 세화리, 반지만들기, 이색체험","구좌읍, 세화리, 반지만들기, 이색체험,실내,중,1시간 미만",만드는 이의 개성이 담긴 나무반지
CNTS_200000000012266,대정오일시장,제주특별자치도 서귀포시 대정읍 하모리 1089-15,33.220516,126.2483125,"체험관광,쇼핑,전통시장,상점/상가,오일장,관광기념품","체험관광,쇼핑,전통시장,상점/상가,오일장,관광기념품",제주도 서부 지역에서 가장 큰 오일시장
CNTS_200000000008635,대유ATV수렵사격랜드,제주특별자치도 서귀포시 상예동 144,33.2775412,126.3953648,"권총,클레이,라이플 사격,ATV,실내관광지,체험,어트랙션","권총,클레이,라이플 사격,ATV,실내관광지,체험,어트랙션,공용주차장,화장실,무료 WIFI,흡연구역,음료대,경보 및 피난시설,현금결제,카드결제,일본어,어려움,수렵,체험",110여만 평의 드넓은 대지에서 온몸으로 스릴을 느낄 수 있는 레저 스포츠.
CNTS_300000000013010,아르떼 키즈파크 제주,제주특별자치도 제주시 애월읍 봉성리 산 35 아르떼 키즈파크 제주,33.3539314,126.3585151,"제주키즈카페,아이와가볼만한곳,어린이,가족,실내관광지,어트랙션,관광지","제주키즈카페,아이와가볼만한곳,어린이,가족,실내관광지,어트랙션,관광지,공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,경보 및 피난시설,엘리베이터,카드결제,현금결제,,영어,중국어,,장애인 화장실,장애인 전용 주차장,실내,체험,유아시설,공연/전시,포토스팟,",가보지 못한 자연 속 즐거운 놀이 세상 Joyful Nature
CNTS_200000000007634,법정사,제주특별자치도 서귀포시 도순동 산 1,33.3187394,126.4848583,"역사,유적지,체험,역사유적,어트랙션","역사, 유적지",법정사항일운동의 발상지로 알려져있는 역사적 장소
CNTS_200000000013590,본초족욕,제주특별자치도 제주시 연동 1326,33.471491,126.4881721,"관광지,안전여행스탬프,체험","관광지,안전여행스탬프,체험",천연 족욕 테라피를 즐기면서 심신의 피로를 확 날려버릴 수 있는 곳
CNTS_200000000008025,산지천갤러리,제주특별자치도 제주시 일도1동 1247,33.5151351,126.5284001,"경관/포토,미술/박물관,체험관광,실내,사계절,실내관광지,포토스팟,어트랙션","경관/포토,미술/박물관,체험관광,실내,사계절,실내관광지,포토스팟,어트랙션","제주 사진가 또는 제주 출신의 사진사적 성취를 이룬 작고・작가의 작품을 전시하는 사진 전문 갤러리
"
CNTS_300000000013668,콘텐츠 속 제주 만나기 <모태솔로지만 제주여행은 하고 싶어!>,,,,#모태솔로지만연애는하고싶어 #Netflix #모태솔로 #스테이느릇 #냠냠제주  #서귀다원 #씽씽씽 #제주실내 #제주체험 #제주숙소 #제주독채 #월정바즐서핑앤패들보드 #월정리해수욕장 #홀리데이홀릭 #제주카페 #제주브런치카페 #고스트타운 #제주카페추천 #카페연이랑 #공간서오 #책계일주 #제주북카페 #소심한이층 #제주혼술바 #제주바 #피갈회옥 #제주횟집 #제주고등어회 #제주맛집 #양과자회관 #담소요 #임진고택 #제주한옥펜션 #제주펜션 #제주디저트,#모태솔로지만연애는하고싶어 #Netflix #모태솔로 #스테이느릇 #냠냠제주  #서귀다원 #씽씽씽 #제주실내 #제주체험 #제주숙소 #제주독채 #월정바즐서핑앤패들보드 #월정리해수욕장 #홀리데이홀릭 #제주카페 #제주브런치카페 #고스트타운 #제주카페추천 #카페연이랑 #공간서오 #책계일주 #제주북카페 #소심한이층 #제주혼술바 #제주바 #피갈회옥 #제주횟집 #제주고등어회 #제주맛집 #양과자회관 #담소요 #임진고택 #제주한옥펜션 #제주펜션 #제주디저트,"연애를 해보지 않은 사람들의 리얼한 연애 과정을 담은 '모태솔로지만 연애는 하고 싶어'가 넷플릭스 공개와 함께 인기를 끌고 있다. 출연자 간의 케미, 썸메이커들의 입담 그리고 제주의 아름다운 풍경, 관광지 등이 사람들의 시선을 사로잡는다. 콘텐츠 속 제주, 모태솔로들과 함께 설레는 마음으로 떠나본 제주의 다양한 장소를 만나보자."
CNTS_300000000013369,제주 감성이 가득한 프리미엄 체험,,,,"파란공장,  술레길투어, 제주한잔, 전통주체험, 회수다옥, 티오마카세, 서귀포카페, 디스커버제주,  소속, 프리미엄제주관광, 제주할인","파란공장,  술레길투어, 제주한잔, 전통주체험, 회수다옥, 티오마카세, 서귀포카페, 디스커버제주,  소속, 프리미엄제주관광, 제주할인","제주 한스푼이 담긴 특별한 체험, 최근 지상파 방송을 통해 소개되어 문전성시를 이룬 이 독특한 경험은 제주에서만 만날 수 있는 이색적인 순간들로 가득합니다. 지역의 깊은 이야기를 듣고, 눈으로 보고, 미각으로 느낄 수 있는 공간으로 여러분을 초대합니다."
CNTS_200000000010374,북촌리 4.3길,제주특별자치도 제주시 조천읍 북촌리 1599,33.5459875,126.6887641,"4.3,길,도보,북촌,너븐숭이,자연경관,문화관광,체험,제주4.3,역사유적,도보여행,언택트,2022_마을산책_봄,Moment_봄","4.3, 길, 도보, 북촌, 너븐숭이",북촌리는 조천면의 동쪽 끝에 자리 잡은 해변마을이다. 
CNTS_300000000013149,2024 ﻿놓치지 말아야 할 '가을' 제주관광 <﻿살랑살랑 은빛 가을 찬란하게 즐기러 제주로 떠나보자!>,,,,#관광10선 #놓치지말아야할제주관광 #추천제주 #추천관광 #가을 #억새 #자연 #해녀체험 #식도락 #음식 #축제 #문화 #야영 #캠핑,#관광10선 #놓치지말아야할제주관광 #추천제주 #추천관광 #가을 #억새 #자연 #해녀체험 #식도락 #음식 #축제 #문화 #야영 #캠핑,"﻿선선한 바람이 불어온다. 가만히 있어도 흐르는 땀 때문에 올 여름 집콕 생활을 했다면, 이젠 밖으로 나가보면 어떨까? 푸른 하늘, 계절의 색을 담은 바다, 은빛 억새 물결이 번지는 제주! 벌써부터 활기가 넘친다. 이 기운을 마음껏 받아 가시라. 메마른 감성을 채워줄 행복 가득한 가을 여행을 찬란하게 즐겨보자. 밤양갱처럼 달디단 가을 여행이 될 것이다!"
CNTS_200000000013506,해빛,제주특별자치도 제주시 조천읍 신촌리 1899-1,33.5353203,126.6222901,"기념품,상점/상가,체험,힐링,관광지,유리공방, 이색체험, 러닝홀리데이인제주","기념품,상점/상가,체험,힐링,관광지,유리공방, 이색체험, 러닝홀리데이인제주,공용주차장,현금결제,카드결제,화장실,무료 WIFI,카드결제,현금결제,,,어려움,실내,하,체험,원데이클래스 및 소품 구입,2~3시간","스테인드글래스 공방으로 유리 조명, 썬캐쳐, 각종 소품을 판매하고 원데이 클래스를 운영하는 제주 신촌리에 있는 작은 공방"
